,type,name,url,poster,description,review,IMDB,contentRating,genre,datePublished,keywords,duration,actor,director,creator,RottenTomatoes Audience Score,RottenTomatoes Tomato Meter
203,Movie,Seasons,https://www.imdb.comhttps://www.imdb.com/title/tt28022861/,https://m.media-amazon.com/images/M/MV5BZjY3NTUyMzItMDA2OC00OWQzLWI4OTktNGVjZTAyNDAyZThkXkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_.jpg,0,"{'author': 'carlosaxpires', 'dateCreated': '2023-07-15', 'inLanguage': 'English', 'heading': 'Surprisingly beautiful', 'reviewBody': None, 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 7}}",2.55,TV-MA,"['Drama', 'Romance']",2023-07-07,"love,life,couple,friend,friendship",PT1H48M,"[{'name': 'Carlo Aquino', 'url': 'https://www.imdb.com/name/nm0032633/'}, {'name': 'Lovi Poe', 'url': 'https://www.imdb.com/name/nm2371674/'}, {'name': 'Sarah Edwards', 'url': 'https://www.imdb.com/name/nm11385071/'}]","[{'name': 'Easy Ferrer', 'url': 'https://www.imdb.com/name/nm6522724/'}]","[{'name': 'Dwein Baltazar', 'url': 'https://www.imdb.com/name/nm4423307/'}, {'name': 'Lovi Poe', 'url': 'https://www.imdb.com/name/nm2371674/'}]",3.35,2.0
204,Movie,Sen Inandir,https://www.imdb.comhttps://www.imdb.com/title/tt21257152/,https://m.media-amazon.com/images/M/MV5BMmZlYzFjMWYtZDVmZi00YTE3LWJjZjYtN2JhMmMxYmMxZDkzXkEyXkFqcGdeQXVyODE1OTQ1NDM@._V1_.jpg,Two meddling grannies trick their adult grandkids into a meet-cute that reignites a childhood crush and old grudges.,"{'author': 'mdreser44', 'dateCreated': '2023-09-09', 'inLanguage': 'English', 'heading': 'Such a pleasure to see a healthy love story.', 'reviewBody': 'But also, it is a joy to see all the beautiful scenery of life in Turkey. The scenery chosen is very elegant.\n\nMany people may think it too light-hearted, but I saw a depth in it that might not be obvious to some. For example, there is more respect for romance, and more depth in their relationship. A seriousness in their romantic decisionS, not shallowness.\n\nI did ponder at times (because I&apos;m fond of philosophizing) why it offered such a &apos;European&apos; view of relations, rather than an Islamic perspective that represents 98% of the people. But I certainly didn&apos;t complain. It is a genteel story and we enjoyed it thoroughly!', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 7}}",2.8,TV-14,"['Comedy', 'Romance']",2023-06-23,feel good romance,PT1H44M,"[{'name': 'Ayça Aysin Turan', 'url': 'https://www.imdb.com/name/nm5645823/'}, {'name': 'Ekin Koç', 'url': 'https://www.imdb.com/name/nm6122124/'}, {'name': 'Cagla Irmak', 'url': 'https://www.imdb.com/name/nm7686244/'}]","[{'name': 'Evren Karabiyik Günaydin', 'url': 'https://www.imdb.com/name/nm3094703/'}, {'name': 'Murat Saraçoglu', 'url': 'https://www.imdb.com/name/nm1754484/'}]","[{'name': 'Selen Bagci', 'url': 'https://www.imdb.com/name/nm13837674/'}]",0.0,0.0
205,Movie,Seu-ma-teu-pon-eul tteor-eo-tteu-ryeoss-eul ppun-in-de,https://www.imdb.comhttps://www.imdb.com/title/tt26160190/,https://m.media-amazon.com/images/M/MV5BZDNhMTQyYzktY2NlZS00YzI0LTg3NTQtNjJhMDhmYWFmZTMyXkEyXkFqcGdeQXVyNjI4NDY5ODM@._V1_.jpg,A woman&apos;s life is turned upside-down when a dangerous man gets hold of her lost cell phone and uses it to track her every move.,"{'author': 'SoumikBanerjee1996', 'dateCreated': '2023-03-14', 'inLanguage': 'English', 'heading': 'The final act messes things up!', 'reviewBody': 'Even if this is a work of fiction, the things and the messages it sought to convey here show just a small portion of the terrifying reality we cannot afford to overlook!\n\nThis movie tries to educate us about that issue while presenting a relatable piece of narrative that could happen to anyone, which is the most frightening aspect of the film. In todays modern world of digital dependency, we prevalently underestimate the factor of anonymity and that could bring a slew of problems. One mistake can bring inconceivable repercussions.\n\nNow, merely evaluating it from a cinematic point of view, it was just passable; neither great nor horrible! The first two acts are excellent because they happen to construct a tense, suspenseful buildup, but when the third act gets underway, everything falls apart. I&apos;m not certain as to what exactly went wrong, but they were just not able to maintain the momentum or the true essence of the tale.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 6}}",3.2,TV-MA,"['Crime', 'Drama', 'Mystery']",2023-02-17,"plot twist,criminal,smartphone,worker,cell phone",PT1H57M,"[{'name': 'Si-wan Yim', 'url': 'https://www.imdb.com/name/nm5289372/'}, {'name': 'Chun Woo-hee', 'url': 'https://www.imdb.com/name/nm3825915/'}, {'name': 'Kim Hee-won', 'url': 'https://www.imdb.com/name/nm3641180/'}]","[{'name': 'Tae-joon Kim', 'url': 'https://www.imdb.com/name/nm5970389/'}]","[{'name': 'Tae-Joon Kim', 'url': 'https://www.imdb.com/name/nm7455130/'}, {'name': 'Akira Shiga', 'url': 'https://www.imdb.com/name/nm10255350/'}]",3.25,3.3
206,Movie,Shehzada,https://www.imdb.comhttps://www.imdb.com/title/tt13130948/,https://m.media-amazon.com/images/M/MV5BMjQzYjE0NGEtZjBkOS00NjUzLWIwOWQtOWYyYjZjNjI1MzQyXkEyXkFqcGdeQXVyMTA1OTk1MjY3._V1_.jpg,"Bantu is hated by his father Valmiki since he was a toddler. Samara, his boss, shows him affection and love until he discovers that the Jindals are his parents. Bantu decides to seek Jindals love and protect them from threats they...","{'author': 'ankitbhardwaj-76786', 'dateCreated': '2023-02-18', 'inLanguage': 'English', 'heading': 'Headache movie', 'reviewBody': 'This movie is completely headache This movie is a completely remake of Allu Arjun&apos;s movie Ala Vaikunthapurramuloo.\n\nThe overacting has been played by Karthik Aryan. The many good comedians like Rajpal yadav and Prashes Rawal has been wasted by Rohit Dhawan\n\nDirection is also nood good\n\nWasted opportunity to adapt family intertenment movie The original movie was pretty mediocre to begin with. However, the director Rohit Dhawan has make a far worse version of it. The screen play is shaky and the story is so illogical that it&apos;s hard to buy into it. These kinda movies were famous when they were made in the 1980&apos;s and 90&apos;s when stars like Govinda were at their peak.\n\nBut the execution of those movies was still much far superior. Shehzada is bad at even being nonsensical and fun. The acting performances are really mediocre. So many good actors wasted. Kartik Aaryan is over the top and he is just very forgettable. Plus he isn&apos;t a star like Allu Arjun to carry such a terrible movie on him self.\n\nPlease avoid this movie like plague. It will make you doubt why you love cinema in the first place.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 2}}",2.25,13+,"['Action', 'Comedy', 'Drama']",2023-02-17,"remake,father son bonding,adopted son",PT2H22M,"[{'name': 'Kartik Aaryan', 'url': 'https://www.imdb.com/name/nm4449711/'}, {'name': 'Kriti Sanon', 'url': 'https://www.imdb.com/name/nm5305841/'}, {'name': 'Paresh Rawal', 'url': 'https://www.imdb.com/name/nm0712546/'}]","[{'name': 'Rohit Dhawan', 'url': 'https://www.imdb.com/name/nm2539328/'}]","[{'name': 'Hussain Dalal', 'url': 'https://www.imdb.com/name/nm4990507/'}, {'name': 'Rohit Dhawan', 'url': 'https://www.imdb.com/name/nm2539328/'}, {'name': 'Trivikram Srinivas', 'url': 'https://www.imdb.com/name/nm1894520/'}]",0.0,0.0
207,Movie,Slumberland,https://www.imdb.comhttps://www.imdb.com/title/tt13320662/,https://m.media-amazon.com/images/M/MV5BNDUzMzE3NDktN2JmOC00ZjJmLTg0NmMtODE0NDkzNDE5OGYwXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_.jpg,0,"{'author': 'IonicBreezeMachine', 'dateCreated': '2022-11-18', 'inLanguage': 'English', 'heading': 'A visually arresting journey with strong performances from Momoa and Barkley that manages to overcome its familiarity.', 'reviewBody': None, 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 7}}",3.35,7+,"['Adventure', 'Comedy', 'Drama']",2022-11-18,"dreamland,monster,secret,nightmare,based on comic strip",PT1H57M,"[{'name': 'Jason Momoa', 'url': 'https://www.imdb.com/name/nm0597388/'}, {'name': 'Marlow Barkley', 'url': 'https://www.imdb.com/name/nm10146989/'}, {'name': 'Chris O&apos;Dowd', 'url': 'https://www.imdb.com/name/nm1483369/'}]","[{'name': 'Francis Lawrence', 'url': 'https://www.imdb.com/name/nm1349376/'}]","[{'name': 'David Guion', 'url': 'https://www.imdb.com/name/nm1115862/'}, {'name': 'Michael Handelman', 'url': 'https://www.imdb.com/name/nm1911349/'}]",4.3,2.0
208,Movie,Soltera Codiciada 2,https://www.imdb.comhttps://www.imdb.com/title/tt28765467/,https://m.media-amazon.com/images/M/MV5BZjdlMjk5ZjctMDlmMi00ZGNkLTlkNGMtYzc3MWYyNzAyNjI0XkEyXkFqcGdeQXVyMTY4MjQ5Njkz._V1_.jpg,0,"{'author': 'levchenkomailbox', 'dateCreated': '2023-09-27', 'inLanguage': 'English', 'heading': 'Not bad', 'reviewBody': None, 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 6}}",2.15,0,"['Comedy', 'Drama']",2023-07-06,0,PT1H50M,"[{'name': 'Jason Day', 'url': 'https://www.imdb.com/name/nm1832840/'}, {'name': 'Salvador del Solar', 'url': 'https://www.imdb.com/name/nm0215938/'}, {'name': 'Karina Jordán', 'url': 'https://www.imdb.com/name/nm1993908/'}]","[{'name': 'Joanna Lombardi', 'url': 'https://www.imdb.com/name/nm4661972/'}]","[{'name': 'María José Osorio', 'url': 'https://www.imdb.com/name/nm9849133/'}]",4.95,4.25
209,Movie,Soulcatcher,https://www.imdb.comhttps://www.imdb.com/title/tt28290233/,https://m.media-amazon.com/images/M/MV5BYWZhMDQxZmQtMTI5NS00Y2ZhLWI5NGItMDQ2NTZmOTM0ZWI2XkEyXkFqcGdeQXVyMDMxMTgwOQ@@._V1_.jpg,A military contractor hired to seize a weapon that turns people into savage killers seeks revenge when his brother falls victim to the device.,"{'author': 'tomasz-20612', 'dateCreated': '2023-08-07', 'inLanguage': 'English', 'heading': 'Waste of time', 'reviewBody': 'If you value your time do not waste it for this movie. Seems to me that they used people straight from the street, who have no idea how to act, as it&apos;s painfully unrealistic... Special effects out of movies in 1960&apos;s, story line like from some youtube channel. I don&apos;t understand how this movie made it to netflix... is it some new trend - bad is a new good? I have seen some corny movies before, but this one sets completely new standard :) If this is the way polish cinematography is going I am afraid it&apos;s time to focus on other countries, which is a shame, as they did make some really good movies in the past...', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 1}}",1.85,TV-MA,"['Action', 'Adventure', 'Thriller']",2023-08-02,"military,soldier,vengeance,revenge,commando",PT1H38M,"[{'name': 'Piotr Witkowski', 'url': 'https://www.imdb.com/name/nm4934471/'}, {'name': 'Jacek Koman', 'url': 'https://www.imdb.com/name/nm0464522/'}, {'name': 'Jacek Poniedzialek', 'url': 'https://www.imdb.com/name/nm0690432/'}]","[{'name': 'Daniel Markowicz', 'url': 'https://www.imdb.com/name/nm10625383/'}]","[{'name': 'Dawid Kowalewicz', 'url': 'https://www.imdb.com/name/nm11982412/'}, {'name': 'Daniel Markowicz', 'url': 'https://www.imdb.com/name/nm10625383/'}]",3.85,3.7
210,Movie,Spider-Man: Across the Spider-Verse,https://www.imdb.comhttps://www.imdb.com/title/tt9362722/,https://m.media-amazon.com/images/M/MV5BMzI0NmVkMjEtYmY4MS00ZDMxLTlkZmEtMzU4MDQxYTMzMjU2XkEyXkFqcGdeQXVyMzQ0MzA0NTM@._V1_.jpg,0,"{'author': 'MiroslavKyuranov', 'dateCreated': '2023-05-31', 'inLanguage': 'English', 'heading': 'One Step Above Masterpiece!', 'reviewBody': None, 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 10}}",4.35,SU,"['Animation', 'Action', 'Adventure']",2023-05-31,"marvel comics,based on comic,second part,multiverse,spider man character",PT2H20M,"[{'name': 'Shameik Moore', 'url': 'https://www.imdb.com/name/nm4271336/'}, {'name': 'Hailee Steinfeld', 'url': 'https://www.imdb.com/name/nm2794962/'}, {'name': 'Brian Tyree Henry', 'url': 'https://www.imdb.com/name/nm3109964/'}]","[{'name': 'Joaquim Dos Santos', 'url': 'https://www.imdb.com/name/nm1690966/'}, {'name': 'Kemp Powers', 'url': 'https://www.imdb.com/name/nm5358492/'}, {'name': 'Justin K. Thompson', 'url': 'https://www.imdb.com/name/nm1042511/'}]","[{'name': 'Phil Lord', 'url': 'https://www.imdb.com/name/nm0520488/'}, {'name': 'Christopher Miller', 'url': 'https://www.imdb.com/name/nm0588087/'}, {'name': 'Dave Callaham', 'url': 'https://www.imdb.com/name/nm1709264/'}]",4.7,4.8
211,Movie,Spy Kids: Armageddon,https://www.imdb.comhttps://www.imdb.com/title/tt13978520/,https://m.media-amazon.com/images/M/MV5BNDg2MWFhYTYtZWYxYy00MjlkLWJlMDQtZGFmZmEwOTY5NjZlXkEyXkFqcGdeQXVyMTA1OTcyNDQ4._V1_.jpg,0,"{'author': 'eyepatchgamer', 'dateCreated': '2023-09-23', 'inLanguage': 'English', 'heading': 'Definitely not the worse or the best', 'reviewBody': None, 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 6}}",2.15,PG,"['Action', 'Comedy', 'Family']",2023-09-22,"reboot,spy,espionage,agent,child spy",PT1H37M,"[{'name': 'Connor Esterson', 'url': 'https://www.imdb.com/name/nm11345133/'}, {'name': 'Everly Carganilla', 'url': 'https://www.imdb.com/name/nm9027655/'}, {'name': 'Zachary Levi', 'url': 'https://www.imdb.com/name/nm1157048/'}]","[{'name': 'Robert Rodriguez', 'url': 'https://www.imdb.com/name/nm0001675/'}]","[{'name': 'Robert Rodriguez', 'url': 'https://www.imdb.com/name/nm0001675/'}, {'name': 'Racer Rodriguez', 'url': 'https://www.imdb.com/name/nm1897406/'}]",2.3,2.7
212,Movie,Strange World,https://www.imdb.comhttps://www.imdb.com/title/tt10298840/,https://m.media-amazon.com/images/M/MV5BMTE0Y2I1NDUtN2Q1YS00MTdhLTg0OTItZjJhNWJiNTUwYzM5XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,0,"{'author': 'AlsExGal', 'dateCreated': '2023-02-19', 'inLanguage': 'English', 'heading': 'The film is a bit unfocused...', 'reviewBody': None, 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 5}}",2.85,17+,"['Animation', 'Action', 'Adventure']",2022-11-23,"gay child,gay teenager,dog,lgbt,gay",PT1H42M,"[{'name': 'Jake Gyllenhaal', 'url': 'https://www.imdb.com/name/nm0350453/'}, {'name': 'Jaboukie Young-White', 'url': 'https://www.imdb.com/name/nm7187850/'}, {'name': 'Gabrielle Union', 'url': 'https://www.imdb.com/name/nm0005517/'}]","[{'name': 'Don Hall', 'url': 'https://www.imdb.com/name/nm2320658/'}, {'name': 'Qui Nguyen', 'url': 'https://www.imdb.com/name/nm5945690/'}]","[{'name': 'Qui Nguyen', 'url': 'https://www.imdb.com/name/nm5945690/'}]",3.3,3.6
213,Movie,Super bourrés,https://www.imdb.comhttps://www.imdb.com/title/tt25154176/,https://m.media-amazon.com/images/M/MV5BYzYxYmJkZTItMzJmNS00Nzc1LTg3NjQtY2U2MDE1ZTUwYmFjXkEyXkFqcGdeQXVyODQ2MzYyNzU@._V1_.jpg,Janus is a young high school student who dreams of leaving his native countryside ravaged by isolation and alcoholism. His daily life changes when he discovers an artisanal distillery hidden in his grandfather&apos;s cellar.,"{'author': None, 'dateCreated': None, 'inLanguage': None, 'heading': None, 'reviewBody': None, 'reviewRating': {'worstRating': None, 'bestRating': None, 'ratingValue': None}}",3.05,0,['Comedy'],2023-08-30,0,PT1H19M,"[{'name': 'Pierre Gommé', 'url': 'https://www.imdb.com/name/nm9229144/'}, {'name': 'Nina Poletto', 'url': 'https://www.imdb.com/name/nm14397832/'}, {'name': 'Barbara Schulz', 'url': 'https://www.imdb.com/name/nm0776424/'}]","[{'name': 'Bastien Milheau', 'url': 'https://www.imdb.com/name/nm11330663/'}]","[{'name': 'Bastien Milheau', 'url': 'https://www.imdb.com/name/nm11330663/'}]",0.0,0.0
214,Movie,Temporada de huracanes,https://www.imdb.comhttps://www.imdb.com/title/tt28657882/,https://m.media-amazon.com/images/M/MV5BOGY3MmU1YzItNDgyMC00N2NiLTg3YmUtYTU4ZDliMDVhYjliXkEyXkFqcGdeQXVyMTM0NzY0ODYw._V1_.jpg,"When a group of teens finds a corpse floating in a canal, the brutal reality behind the perverse crime unravels a town&apos;s hidden secrets.","{'author': None, 'dateCreated': None, 'inLanguage': None, 'heading': None, 'reviewBody': None, 'reviewRating': {'worstRating': None, 'bestRating': None, 'ratingValue': None}}",3.1,TV-MA,"['Drama', 'Thriller']",2023-11-01,"corpse,town,life,soul,based on novel",PT1H39M,"[{'name': 'Paloma Alvamar', 'url': 'https://www.imdb.com/name/nm12015199/'}, {'name': 'Andrés Cordova', 'url': 'https://www.imdb.com/name/nm11756808/'}, {'name': 'Conchi León', 'url': 'https://www.imdb.com/name/nm8895088/'}]","[{'name': 'Elisa Miller', 'url': 'https://www.imdb.com/name/nm1792936/'}]","[{'name': 'Daniela Gómez', 'url': 'https://www.imdb.com/name/nm8003671/'}, {'name': 'Fernanda Melchor', 'url': 'https://www.imdb.com/name/nm12604122/'}, {'name': 'Elisa Miller', 'url': 'https://www.imdb.com/name/nm1792936/'}]",0.0,0.0
215,Movie,The Big 4,https://www.imdb.comhttps://www.imdb.com/title/tt15528292/,https://m.media-amazon.com/images/M/MV5BNDM0Y2VhZTYtNzMxOC00ZjgxLWI0NWQtNDRlOThmMDFiZTc5XkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_.jpg,Tells the story of an elite assassin that is targeted by murderous gangsters after sparing a girl&apos;s life during a massacre.,"{'author': 'BA_Harrison', 'dateCreated': '2023-04-06', 'inLanguage': 'English', 'heading': 'The Big 4 gets a not-so-big 5.5 from me.', 'reviewBody': 'Timo Tjahjanto is one of the best action directors in the business. If you need convincing, just watch Headshot (2016) and The Night Comes For Us (2018), both of which deliver amazing fight choreography and brutal violence aplenty.\n\nUnfortunately, Timo doesn&apos;t appear to be so great at comedy, of which there is lots in The Big 4; his attempts at humour in this film are pretty terrible, making it quite tedious at times, especially whenever the film takes a break from the kicking and punching and shooting and explosions.\n\nThings kick off in fine form, as the titular quartet of vigilantes make a gang of evil organ traffickers pay the price for their crimes. It&apos;s gleefully OTT, the screen painted red with the blood of the guilty. The foursome -- Topan (Abimana Aryasatya), Jenggo (Arie Kriting), Alpha (Lutesha) and Pelor (Kristo Immanuel) -- have been trained as assassins by their adoptive father Petrus, whose real daughter, policewoman Dina (Putri Marino), has no idea about her dad&apos;s other &apos;children&apos;.\n\nThree years later, Petrus is murdered, and Dina investigates, discovering her father&apos;s secret...\n\nThe comedy kicks in when Dina encounters her &apos;brothers and sister&apos;, who have now retired from the killing business, and the film suffers for it, the silliness being more irritating than funny. Of course, the film ends with a jaw-dropping action set-piece in which Tjahjanto piles on the stylish ultra-violence with aplomb, but it&apos;s not easy to forget all of the daft nonsense that precedes it.\n\n9/10 for the action, 2/10 for the rest, which averages out at 5.5/10 (rounded up to 6 for IMDb).', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 6}}",3.05,18+,"['Action', 'Comedy', 'Crime']",2022-12-15,"gang,gangster,assassin,fight,elite",PT2H21M,"[{'name': 'Abimana Aryasatya', 'url': 'https://www.imdb.com/name/nm2693765/'}, {'name': 'Putri Marino', 'url': 'https://www.imdb.com/name/nm9363168/'}, {'name': 'Lutesha', 'url': 'https://www.imdb.com/name/nm9413210/'}]","[{'name': 'Timo Tjahjanto', 'url': 'https://www.imdb.com/name/nm3464186/'}]","[{'name': 'Timo Tjahjanto', 'url': 'https://www.imdb.com/name/nm3464186/'}, {'name': 'Johanna Wattimena', 'url': 'https://www.imdb.com/name/nm9106681/'}]",4.1,4.55
216,Movie,The Black Book,https://www.imdb.comhttps://www.imdb.com/title/tt24083908/,https://m.media-amazon.com/images/M/MV5BZjFlZWMyYmUtMTI0Ni00YzUxLTgzZGMtZDM2MzU1ZTQxMzdjXkEyXkFqcGdeQXVyOTcwNDEwNTc@._V1_.jpg,"After his son is framed for a kidnapping, a bereaved deacon takes justice into his own hands and fights a corrupt police gang to absolve him.","{'author': 'ngandacinema', 'dateCreated': '2023-09-23', 'inLanguage': 'English', 'heading': 'We clap for Editi Effiong!', 'reviewBody': 'We clap for Editi Effiong👏🏾 The Black book was a breath of fresh air and a beautiful production!\n\nOnly wished the film had kept the same vigor that it started out with😔\n\nDELICIOUS\n\n-The cast was a nice fusion of older generation (RMD, Sam Dede, Alex Usifo) and the newer generation (Ade Laoye, Denola Grey, Olumide Oworu)\n\n-Big shout out to the production crew! Impeccable the sound quality. Yinka Edward, as always, nailed the photography. And the set design adequately suited the rough and tough ambiance\n\n-It was obvious the movie wanted to encourage the people to rise up and act against the framing and killing of innocent young men: &apos;Silence is the enemy&apos;\n\nBLAND\n\n-The film started on a powerful note with a vigorous altercation between police and armed men, later the momentum increased more when deacon Paul&apos;s son was framed.\n\nThen about the time Shaffy Bello was introduced, the pace started slowing down. The dialogues became plain and the scenario casual, without creating any suspense or excitement\n\n-Alex Usifo, Sam Dede, and Shaffy Bello, though playing notorious roles, delivered a theatrical performance.\n\nPlus, the level of violence/fighting choreography was low and the screenplay became predictable\n\n-The absence of symbolism failed to intensify the meaning of the story or help the audience relate to deacon Paul and his pain...', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 5}}",2.55,TV-MA,['Thriller'],2023-09-22,0,PT2H4M,"[{'name': 'Richard Mofe-Damijo', 'url': 'https://www.imdb.com/name/nm1816193/'}, {'name': 'Ade Laoye', 'url': 'https://www.imdb.com/name/nm7475884/'}, {'name': 'Sam Dede', 'url': 'https://www.imdb.com/name/nm2120516/'}]","[{'name': 'Editi Effiong', 'url': 'https://www.imdb.com/name/nm10296537/'}]","[{'name': 'Editi Effiong', 'url': 'https://www.imdb.com/name/nm10296537/'}, {'name': 'Bunmi Ajakaiye', 'url': 'https://www.imdb.com/name/nm8971373/'}]",0.0,4.3
217,Movie,The Kitchen,https://www.imdb.comhttps://www.imdb.com/title/tt4460800/,https://m.media-amazon.com/images/M/MV5BNTQyYWUwYWEtNDRiOS00MDgxLWJhY2ItMWZiYmFhYzIxMTVlXkEyXkFqcGdeQXVyMjYyODM5NjY@._V1_.jpg,"In a dystopian London, the gap between rich and poor has been stretched to its limits. All forms of social housing have been eradicated and only The Kitchen remains. A community that refuses to move out of the place they call home.","{'author': 'michaelcornwell', 'dateCreated': '2023-10-16', 'inLanguage': 'English', 'heading': 'Great modern British film', 'reviewBody': 'Was lucky enough to see the premiere of The Kitchen tonight at BFI film festival and I was not disappointed. This was a great concept for a film, with a great script.\n\nThe casting was also spot on, it was good to see Kane Robinson&apos;s acting skills away from Top Boy and must say he was fantastic as was Hope Ikpoku jnr.\n\nThe locations and settings were perfect, really authentic and believable. Some of the estate had the shape and feel to the Le Vele (Sails) estate, which is just outside Naples in southern Italy, used for the Gomorrah series.\n\nHats off to the director and producers very well done to all involved.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 10}}",3.85,R,"['Adventure', 'Drama', 'Sci-Fi']",0,"future,dystopia,exploration,futuristic,london england",PT1H44M,"[{'name': 'Kano', 'url': 'https://www.imdb.com/name/nm1872945/'}, {'name': 'Rhys Yates', 'url': 'https://www.imdb.com/name/nm5012671/'}, {'name': 'Hope Ikpoku Jnr', 'url': 'https://www.imdb.com/name/nm10587791/'}]","[{'name': 'Daniel Kaluuya', 'url': 'https://www.imdb.com/name/nm2257207/'}, {'name': 'Kibwe Tavares', 'url': 'https://www.imdb.com/name/nm4567736/'}]","[{'name': 'Daniel Kaluuya', 'url': 'https://www.imdb.com/name/nm2257207/'}, {'name': 'Joe Murtagh', 'url': 'https://www.imdb.com/name/nm6467361/'}]",0.0,4.1
218,Movie,The Last Kingdom: Seven Kings Must Die,https://www.imdb.comhttps://www.imdb.com/title/tt15767808/,https://m.media-amazon.com/images/M/MV5BOTlmNGE0ZGMtMzdkMC00MjQyLWI1ZjgtZTIxODAyNWJlZDFlXkEyXkFqcGdeQXVyNTQ4ODM2NjM@._V1_.jpg,0,"{'author': 'W011y4m5', 'dateCreated': '2023-04-18', 'inLanguage': 'English', 'heading': 'Unfulfilling.', 'reviewBody': None, 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 6}}",3.45,TV-MA,"['Action', 'Drama', 'History']",2023-04-14,"anglo saxon,kingdom,exploration,warrior,epic",PT1H51M,"[{'name': 'Mark Rowley', 'url': 'https://www.imdb.com/name/nm4495529/'}, {'name': 'Pekka Strang', 'url': 'https://www.imdb.com/name/nm1032916/'}, {'name': 'Zoltan Andrasi', 'url': 'https://www.imdb.com/name/nm9487745/'}]","[{'name': 'Edward Bazalgette', 'url': 'https://www.imdb.com/name/nm0063279/'}]","[{'name': 'Martha Hillier', 'url': 'https://www.imdb.com/name/nm1652704/'}, {'name': 'Bernard Cornwell', 'url': 'https://www.imdb.com/name/nm0180486/'}]",3.55,4.1
219,Movie,The Little Mermaid,https://www.imdb.comhttps://www.imdb.com/title/tt5971474/,https://m.media-amazon.com/images/M/MV5BYTUxYjczMWUtYzlkZC00NTcwLWE3ODQtN2I2YTIxOTU0ZTljXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,A young mermaid makes a deal with a sea witch to trade her beautiful voice for human legs so she can discover the world above water and impress a prince.,"{'author': 'tired-sparrow', 'dateCreated': '2023-05-31', 'inLanguage': 'English', 'heading': 'Uninspired, disappointing.', 'reviewBody': 'I saw this movie openining night. I have always loved The Little Mermaid and I was really holding out hopes that this one would surprise me in a good way.\n\nUnfortunately it&apos;s as bland and unmagical as the other recent live action remakes. There is no color, no heart, no care in this movie. It&apos;s an insult to the original and it does nothing new or fresh to define itself. The things it does try to do new, are at complete odds with its own worldbuilding.\n\nI enjoyed Sebastian and Ursula, but overall I regretted going to see this. I have never walked out of a movie before, but this one tempted me to leave multiple times.\n\nPeople were checking their phones. Children were talking and wandering around the theatre. What else do you need to know that this movie was downright boring?\n\nThere&apos;s no excuse for such sloppy movies. And yet here we are, once again, with another boring remake. I honestly never want to watch this movie again. The reviewers aren&apos;t being harsh or unfair. This movie was legitimately bad.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 2}}",3.6,SU,"['Adventure', 'Family', 'Fantasy']",2023-05-24,"white male black female relationship,disney live action remake of animated film,fairy tale,live action remake,magic spell",PT2H15M,"[{'name': 'Halle Bailey', 'url': 'https://www.imdb.com/name/nm1782991/'}, {'name': 'Jonah Hauer-King', 'url': 'https://www.imdb.com/name/nm5999355/'}, {'name': 'Melissa McCarthy', 'url': 'https://www.imdb.com/name/nm0565250/'}]","[{'name': 'Rob Marshall', 'url': 'https://www.imdb.com/name/nm0551128/'}]","[{'name': 'David Magee', 'url': 'https://www.imdb.com/name/nm1341735/'}, {'name': 'Hans Christian Andersen', 'url': 'https://www.imdb.com/name/nm0026153/'}, {'name': 'John Musker', 'url': 'https://www.imdb.com/name/nm0615780/'}]",4.7,3.35
